inst#,actual,predicted,error,prediction
3083,2:attack,2:attack,,1
3084,2:attack,2:attack,,1
3085,2:attack,2:attack,,1
3086,2:attack,2:attack,,1
3087,2:attack,2:attack,,1
3088,2:attack,2:attack,,1
3089,2:attack,2:attack,,1
3090,2:attack,2:attack,,1
3091,2:attack,2:attack,,1
3092,2:attack,2:attack,,1
3093,2:attack,2:attack,,1
3094,2:attack,2:attack,,1
3095,2:attack,2:attack,,1
3096,2:attack,2:attack,,1
3097,2:attack,2:attack,,1
3098,2:attack,2:attack,,1
3099,2:attack,2:attack,,1
3100,2:attack,2:attack,,1
3101,2:attack,2:attack,,1
3102,2:attack,2:attack,,1
3103,2:attack,2:attack,,1
3104,2:attack,2:attack,,1
3105,2:attack,2:attack,,1
3106,2:attack,2:attack,,1
3107,2:attack,2:attack,,1
3108,2:attack,2:attack,,1
3109,2:attack,2:attack,,1
3110,2:attack,2:attack,,1
3111,2:attack,2:attack,,1
3112,2:attack,2:attack,,1
3113,2:attack,2:attack,,1
3114,2:attack,2:attack,,1
3115,2:attack,2:attack,,1
3116,2:attack,2:attack,,1
3117,2:attack,2:attack,,1
3118,2:attack,2:attack,,1
3119,2:attack,2:attack,,1
3120,2:attack,2:attack,,1
3121,2:attack,2:attack,,1
3122,2:attack,2:attack,,1
3123,2:attack,2:attack,,1
3124,2:attack,2:attack,,1
3125,2:attack,2:attack,,1
3126,2:attack,2:attack,,1
3127,2:attack,2:attack,,1
3128,2:attack,2:attack,,1
3129,2:attack,2:attack,,1
3130,2:attack,2:attack,,1
3131,2:attack,2:attack,,1
3132,2:attack,2:attack,,1
3133,2:attack,2:attack,,1
3134,2:attack,2:attack,,1
3135,2:attack,2:attack,,1
3136,2:attack,2:attack,,1
3137,2:attack,2:attack,,1
3138,2:attack,2:attack,,1
3139,2:attack,2:attack,,1
3140,2:attack,2:attack,,1
3141,2:attack,2:attack,,1
3142,2:attack,2:attack,,1
3143,2:attack,2:attack,,1
3144,2:attack,2:attack,,1
3145,2:attack,2:attack,,1
3146,2:attack,2:attack,,1
3147,2:attack,2:attack,,1
3148,2:attack,2:attack,,1
3149,2:attack,2:attack,,1
3150,2:attack,2:attack,,1
3151,2:attack,2:attack,,1
3152,2:attack,2:attack,,1
3153,2:attack,2:attack,,1
3154,2:attack,2:attack,,1
3155,2:attack,2:attack,,1
3156,2:attack,2:attack,,1
3157,2:attack,2:attack,,1
3158,2:attack,2:attack,,1
3159,2:attack,2:attack,,1
3160,2:attack,2:attack,,1
3161,2:attack,2:attack,,1
3162,2:attack,2:attack,,1
3163,2:attack,2:attack,,1
3164,2:attack,2:attack,,1
3165,2:attack,2:attack,,1
3166,2:attack,2:attack,,1
3167,2:attack,2:attack,,1
3168,2:attack,2:attack,,1
3169,2:attack,2:attack,,1
3170,2:attack,2:attack,,1
3171,2:attack,2:attack,,1
3172,2:attack,2:attack,,1
3173,2:attack,2:attack,,1
3174,2:attack,2:attack,,1
3175,2:attack,2:attack,,1
3176,2:attack,2:attack,,1
3177,2:attack,2:attack,,1
3178,2:attack,2:attack,,1
3179,2:attack,2:attack,,1
3180,2:attack,2:attack,,1
3181,2:attack,2:attack,,1
3182,2:attack,2:attack,,1
3183,2:attack,2:attack,,1
3184,2:attack,2:attack,,1
3185,2:attack,2:attack,,1
3186,2:attack,2:attack,,1
3187,2:attack,2:attack,,0.923
3188,2:attack,2:attack,,1
3189,2:attack,2:attack,,1
3190,2:attack,2:attack,,1
3191,2:attack,2:attack,,1
3192,2:attack,2:attack,,1
3193,2:attack,2:attack,,1
3194,2:attack,2:attack,,1
3195,2:attack,2:attack,,1
3196,2:attack,2:attack,,1
3197,2:attack,2:attack,,1
3198,2:attack,2:attack,,1
3199,2:attack,2:attack,,1
3200,2:attack,2:attack,,1
3201,2:attack,2:attack,,1
3202,2:attack,2:attack,,1
3203,2:attack,2:attack,,1
3204,2:attack,2:attack,,1
3205,2:attack,2:attack,,1
3206,2:attack,2:attack,,1
3207,2:attack,2:attack,,1
3208,2:attack,2:attack,,1
3209,2:attack,2:attack,,1
3210,2:attack,2:attack,,1
3211,2:attack,2:attack,,1
3212,2:attack,2:attack,,1
3213,2:attack,2:attack,,1
3214,2:attack,2:attack,,1
3215,2:attack,2:attack,,1
3216,2:attack,2:attack,,1
3217,2:attack,2:attack,,1
3218,2:attack,2:attack,,1
3219,2:attack,2:attack,,1
3220,2:attack,2:attack,,1
3221,2:attack,2:attack,,1
3222,2:attack,2:attack,,1
3223,2:attack,2:attack,,1
3224,2:attack,2:attack,,1
3225,2:attack,2:attack,,1
3226,2:attack,2:attack,,1
3227,2:attack,2:attack,,1
3228,2:attack,2:attack,,1
3229,2:attack,2:attack,,1
3230,2:attack,2:attack,,1
3231,2:attack,2:attack,,1
3232,2:attack,2:attack,,1
3233,2:attack,2:attack,,1
3234,2:attack,2:attack,,1
3235,2:attack,2:attack,,1
3236,2:attack,2:attack,,1
3237,2:attack,2:attack,,1
3238,2:attack,2:attack,,1
3239,2:attack,2:attack,,1
3240,2:attack,2:attack,,1
3241,2:attack,2:attack,,1
3242,2:attack,2:attack,,1
3243,2:attack,2:attack,,1
3244,2:attack,2:attack,,1
3245,2:attack,2:attack,,1
3246,2:attack,2:attack,,1
3247,2:attack,2:attack,,1
3248,2:attack,2:attack,,1
3249,2:attack,2:attack,,1
3250,2:attack,2:attack,,1
3251,2:attack,2:attack,,1
3252,2:attack,2:attack,,1
3253,2:attack,2:attack,,1
3254,2:attack,2:attack,,1
3255,2:attack,2:attack,,1
3256,2:attack,2:attack,,1
3257,2:attack,2:attack,,1
3258,2:attack,2:attack,,1
3259,2:attack,2:attack,,1
3260,2:attack,2:attack,,1
3261,2:attack,2:attack,,1
3262,2:attack,2:attack,,1
3263,2:attack,2:attack,,1
3264,2:attack,2:attack,,1
3265,2:attack,2:attack,,1
3266,2:attack,2:attack,,1
3267,2:attack,2:attack,,1
3268,2:attack,2:attack,,1
3269,2:attack,2:attack,,1
3270,2:attack,2:attack,,1
3271,2:attack,2:attack,,1
3272,2:attack,2:attack,,1
3273,2:attack,2:attack,,1
3274,2:attack,2:attack,,1
3275,2:attack,2:attack,,1
3276,2:attack,2:attack,,0.984
3277,2:attack,2:attack,,1
3278,2:attack,2:attack,,1
3279,2:attack,2:attack,,1
3280,2:attack,2:attack,,1
3281,2:attack,2:attack,,1
3282,2:attack,2:attack,,1
3283,2:attack,2:attack,,1
3284,2:attack,2:attack,,1
3285,2:attack,2:attack,,1
3286,2:attack,2:attack,,1
3287,2:attack,2:attack,,1
3288,2:attack,2:attack,,1
3289,2:attack,2:attack,,1
3290,2:attack,2:attack,,1
3291,2:attack,2:attack,,1
3292,2:attack,2:attack,,1
3293,2:attack,2:attack,,1
3294,2:attack,2:attack,,1
3295,2:attack,2:attack,,1
3296,2:attack,2:attack,,1
3297,2:attack,2:attack,,1
3298,2:attack,2:attack,,1
3299,2:attack,2:attack,,1
3300,2:attack,2:attack,,1
3301,2:attack,2:attack,,1
3302,2:attack,2:attack,,1
3303,2:attack,2:attack,,1
3304,2:attack,2:attack,,1
3305,2:attack,2:attack,,1
3306,2:attack,2:attack,,1
3307,2:attack,2:attack,,1
3308,2:attack,2:attack,,1
3309,2:attack,2:attack,,1
3310,2:attack,2:attack,,1
3311,2:attack,2:attack,,1
3312,2:attack,2:attack,,1
3313,2:attack,2:attack,,1
3314,2:attack,2:attack,,1
3315,2:attack,2:attack,,1
3316,2:attack,2:attack,,1
3317,2:attack,2:attack,,1
3318,2:attack,2:attack,,1
3319,2:attack,2:attack,,1
3320,2:attack,2:attack,,1
3321,2:attack,2:attack,,1
3322,2:attack,2:attack,,1
3323,2:attack,2:attack,,1
3324,2:attack,2:attack,,1
3325,2:attack,2:attack,,1
3326,2:attack,2:attack,,1
3327,2:attack,2:attack,,1
3328,2:attack,2:attack,,1
3329,2:attack,2:attack,,1
3330,2:attack,2:attack,,1
3331,2:attack,2:attack,,1
3332,2:attack,2:attack,,1
3333,2:attack,2:attack,,1
3334,2:attack,2:attack,,1
3335,2:attack,2:attack,,1
3336,2:attack,2:attack,,1
3337,2:attack,2:attack,,1
3338,2:attack,2:attack,,1
3339,2:attack,2:attack,,1
3340,2:attack,2:attack,,1
3341,2:attack,2:attack,,1
3342,2:attack,2:attack,,1
3343,2:attack,2:attack,,0.984
3344,2:attack,2:attack,,1
3345,2:attack,2:attack,,1
3346,2:attack,2:attack,,1
3347,2:attack,2:attack,,1
3348,2:attack,2:attack,,1
3349,2:attack,2:attack,,1
3350,2:attack,2:attack,,1
3351,2:attack,2:attack,,1
3352,2:attack,2:attack,,1
3353,2:attack,2:attack,,1
3354,2:attack,2:attack,,1
3355,2:attack,2:attack,,1
3356,2:attack,2:attack,,1
3357,2:attack,2:attack,,1
3358,2:attack,2:attack,,1
3359,2:attack,2:attack,,1
3360,2:attack,2:attack,,1
3361,2:attack,2:attack,,1
3362,2:attack,2:attack,,1
3363,2:attack,2:attack,,1
3364,2:attack,2:attack,,1
3365,2:attack,2:attack,,1
3366,2:attack,2:attack,,1
3367,2:attack,2:attack,,1
3368,2:attack,2:attack,,1
3369,2:attack,2:attack,,1
3370,2:attack,2:attack,,1
3371,2:attack,2:attack,,1
3372,2:attack,2:attack,,1
3373,2:attack,2:attack,,1
3374,2:attack,2:attack,,1
3375,2:attack,2:attack,,1
3376,2:attack,2:attack,,1
3377,2:attack,2:attack,,1
3378,2:attack,2:attack,,1
3379,2:attack,2:attack,,1
3380,2:attack,2:attack,,1
3381,2:attack,2:attack,,1
3382,2:attack,2:attack,,1
3383,2:attack,2:attack,,1
3384,2:attack,2:attack,,1
3385,2:attack,2:attack,,1
3386,2:attack,2:attack,,1
3387,2:attack,2:attack,,1
3388,2:attack,2:attack,,1
3389,2:attack,2:attack,,1
3390,2:attack,2:attack,,1
3391,2:attack,2:attack,,1
3392,2:attack,2:attack,,1
3393,2:attack,2:attack,,1
3394,2:attack,2:attack,,1
3395,2:attack,2:attack,,1
3396,2:attack,2:attack,,1
3397,2:attack,2:attack,,1
3398,2:attack,2:attack,,1
3399,2:attack,2:attack,,1
3400,2:attack,2:attack,,1
3401,2:attack,2:attack,,1
3402,2:attack,2:attack,,1
3403,2:attack,2:attack,,1
3404,2:attack,2:attack,,1
3405,2:attack,2:attack,,1
3406,2:attack,2:attack,,1
3407,2:attack,2:attack,,1
3408,2:attack,2:attack,,1
3409,2:attack,2:attack,,1
3410,2:attack,2:attack,,1
3411,2:attack,2:attack,,1
3412,2:attack,2:attack,,1
3413,2:attack,2:attack,,1
3414,2:attack,2:attack,,1
3415,2:attack,2:attack,,1
3416,2:attack,2:attack,,0.945
3417,2:attack,2:attack,,1
3418,2:attack,2:attack,,1
3419,2:attack,2:attack,,1
3420,2:attack,2:attack,,1
3421,2:attack,2:attack,,1
3422,2:attack,2:attack,,1
3423,2:attack,2:attack,,1
3424,2:attack,2:attack,,1
3425,2:attack,2:attack,,1
3426,2:attack,2:attack,,1
3427,2:attack,2:attack,,1
3428,2:attack,2:attack,,1
3429,2:attack,2:attack,,1
3430,2:attack,2:attack,,1
3431,2:attack,2:attack,,1
3432,2:attack,2:attack,,1
3433,2:attack,2:attack,,1
3434,2:attack,2:attack,,1
3435,2:attack,2:attack,,1
3436,2:attack,2:attack,,1
3437,2:attack,2:attack,,1
3438,2:attack,2:attack,,1
3439,2:attack,2:attack,,1
3440,2:attack,2:attack,,1
3441,2:attack,2:attack,,1
3442,2:attack,2:attack,,1
3443,2:attack,2:attack,,1
3444,2:attack,2:attack,,1
3445,2:attack,2:attack,,1
3446,2:attack,2:attack,,1
3447,2:attack,2:attack,,1
3448,2:attack,2:attack,,1
3449,2:attack,2:attack,,1
3450,2:attack,2:attack,,1
3451,2:attack,2:attack,,1
3452,2:attack,2:attack,,1
3453,2:attack,2:attack,,1
3454,2:attack,2:attack,,1
3455,2:attack,2:attack,,1
3456,2:attack,2:attack,,1
3457,2:attack,2:attack,,1
3458,2:attack,2:attack,,1
3459,2:attack,2:attack,,1
3460,2:attack,2:attack,,1
3461,2:attack,2:attack,,1
3462,2:attack,2:attack,,1
3463,2:attack,2:attack,,1
3464,2:attack,2:attack,,1
3465,2:attack,2:attack,,1
3466,2:attack,2:attack,,1
3467,2:attack,2:attack,,1
3468,2:attack,2:attack,,1
3469,2:attack,2:attack,,1
3470,2:attack,2:attack,,1
3471,2:attack,2:attack,,1
3472,2:attack,2:attack,,1
3473,2:attack,2:attack,,1
3474,2:attack,2:attack,,1
3475,2:attack,2:attack,,1
3476,2:attack,2:attack,,1
3477,2:attack,2:attack,,1
3478,2:attack,2:attack,,1
3479,2:attack,2:attack,,1
3480,2:attack,2:attack,,1
3481,2:attack,2:attack,,1
3482,2:attack,2:attack,,1
3483,2:attack,2:attack,,1
3484,2:attack,2:attack,,1
3485,2:attack,2:attack,,1
3486,2:attack,2:attack,,1
3487,2:attack,2:attack,,1
3488,2:attack,2:attack,,1
3489,2:attack,2:attack,,1
3490,2:attack,2:attack,,1
3491,2:attack,2:attack,,1
3492,2:attack,2:attack,,1
3493,2:attack,2:attack,,1
3494,2:attack,2:attack,,1
3495,2:attack,2:attack,,1
3496,2:attack,2:attack,,1
3497,2:attack,2:attack,,1
3498,2:attack,2:attack,,1
3499,2:attack,2:attack,,1
3500,2:attack,2:attack,,1
3501,2:attack,2:attack,,1
3502,2:attack,2:attack,,1
3503,2:attack,2:attack,,1
3504,2:attack,2:attack,,1
3505,2:attack,2:attack,,1
3506,2:attack,2:attack,,1
3507,2:attack,2:attack,,1
3508,2:attack,2:attack,,1
3509,2:attack,2:attack,,1
3510,2:attack,2:attack,,1
3511,2:attack,2:attack,,1
3512,2:attack,2:attack,,1
3513,2:attack,2:attack,,1
3514,2:attack,2:attack,,1
3515,2:attack,2:attack,,1
3516,2:attack,2:attack,,0.999
3517,2:attack,2:attack,,1
3518,2:attack,2:attack,,1
3519,2:attack,2:attack,,1
3520,2:attack,2:attack,,1
3521,2:attack,2:attack,,1
3522,2:attack,2:attack,,1
3523,2:attack,2:attack,,1
3524,2:attack,2:attack,,1
3525,2:attack,2:attack,,1
3526,2:attack,2:attack,,1
3527,2:attack,2:attack,,1
3528,2:attack,2:attack,,1
3529,2:attack,2:attack,,1
3530,2:attack,2:attack,,1
3531,2:attack,2:attack,,1
3532,2:attack,2:attack,,1
3533,2:attack,2:attack,,1
3534,2:attack,2:attack,,1
3535,2:attack,2:attack,,1
3536,2:attack,2:attack,,1
3537,2:attack,2:attack,,1
3538,2:attack,2:attack,,1
3539,2:attack,2:attack,,1
3540,2:attack,2:attack,,1
3541,2:attack,2:attack,,1
3542,2:attack,2:attack,,1
3543,2:attack,2:attack,,1
3544,2:attack,2:attack,,1
3545,2:attack,2:attack,,1
3546,2:attack,2:attack,,1
3547,2:attack,2:attack,,1
3548,2:attack,2:attack,,1
3549,2:attack,2:attack,,1
3550,2:attack,2:attack,,1
3551,2:attack,2:attack,,1
3552,2:attack,2:attack,,1
3553,2:attack,2:attack,,0.811
3554,2:attack,2:attack,,1
3555,2:attack,2:attack,,1
3556,2:attack,2:attack,,1
3557,2:attack,2:attack,,1
3558,2:attack,2:attack,,1
3559,2:attack,2:attack,,1
3560,2:attack,2:attack,,1
3561,2:attack,2:attack,,1
3562,2:attack,2:attack,,1
3563,2:attack,2:attack,,1
3564,2:attack,2:attack,,1
3565,2:attack,2:attack,,1
3566,2:attack,2:attack,,1
3567,2:attack,2:attack,,1
3568,2:attack,2:attack,,1
3569,2:attack,2:attack,,1
3570,2:attack,2:attack,,1
3571,2:attack,2:attack,,1
3572,2:attack,2:attack,,1
3573,2:attack,2:attack,,1
3574,2:attack,2:attack,,1
3575,2:attack,2:attack,,1
3576,2:attack,2:attack,,1
3577,2:attack,2:attack,,1
3578,2:attack,2:attack,,1
3579,2:attack,2:attack,,1
3580,2:attack,2:attack,,1
3581,2:attack,2:attack,,1
3582,2:attack,2:attack,,1
3583,2:attack,2:attack,,1
3584,2:attack,2:attack,,1
3585,2:attack,2:attack,,1
3586,2:attack,2:attack,,1
3587,2:attack,2:attack,,1
3588,2:attack,2:attack,,1
3589,2:attack,2:attack,,1
3590,2:attack,2:attack,,1
3591,2:attack,2:attack,,1
3592,2:attack,2:attack,,1
3593,2:attack,2:attack,,1
3594,2:attack,2:attack,,1
3595,2:attack,2:attack,,1
3596,2:attack,2:attack,,1
3597,2:attack,2:attack,,1
3598,2:attack,2:attack,,1
3599,2:attack,2:attack,,1
3600,2:attack,2:attack,,1
3601,2:attack,2:attack,,1
3602,2:attack,2:attack,,1
3603,2:attack,2:attack,,1
3604,2:attack,2:attack,,1
3605,2:attack,2:attack,,1
3606,2:attack,2:attack,,1
3607,2:attack,2:attack,,1
3608,2:attack,2:attack,,1
3609,2:attack,2:attack,,1
3610,2:attack,2:attack,,1
3611,2:attack,2:attack,,1
3612,2:attack,2:attack,,1
3613,2:attack,2:attack,,1
3614,2:attack,2:attack,,1
3615,2:attack,2:attack,,1
3616,2:attack,2:attack,,1
3617,2:attack,2:attack,,1
3618,2:attack,2:attack,,1
3619,2:attack,2:attack,,1
3620,2:attack,2:attack,,1
3621,2:attack,2:attack,,1
3622,2:attack,2:attack,,1
3623,2:attack,2:attack,,1
3624,2:attack,2:attack,,1
3625,2:attack,2:attack,,1
3626,2:attack,2:attack,,1
3627,2:attack,2:attack,,1
3628,2:attack,2:attack,,1
3629,2:attack,2:attack,,1
3630,2:attack,2:attack,,1
3631,2:attack,1:normal.,+,0.946
3632,2:attack,2:attack,,1
3633,2:attack,2:attack,,1
3634,2:attack,2:attack,,1
3635,2:attack,2:attack,,1
3636,2:attack,2:attack,,1
3637,2:attack,2:attack,,1
3638,2:attack,2:attack,,1
3639,2:attack,2:attack,,1
3640,2:attack,2:attack,,1
3641,2:attack,2:attack,,1
3642,2:attack,2:attack,,1
3643,2:attack,2:attack,,1
3644,2:attack,2:attack,,1
3645,2:attack,2:attack,,1
3646,2:attack,2:attack,,1
3647,2:attack,2:attack,,1
3648,2:attack,2:attack,,1
3649,2:attack,2:attack,,1
3650,2:attack,2:attack,,1
3651,2:attack,2:attack,,1
3652,2:attack,2:attack,,1
3653,2:attack,2:attack,,1
3654,2:attack,2:attack,,1
3655,2:attack,2:attack,,1
3656,2:attack,2:attack,,1
3657,2:attack,2:attack,,1
3658,2:attack,2:attack,,1
3659,2:attack,2:attack,,1
3660,2:attack,2:attack,,1
3661,2:attack,2:attack,,1
3662,2:attack,2:attack,,1
3663,2:attack,2:attack,,1
3664,2:attack,2:attack,,1
3665,2:attack,2:attack,,1
3666,2:attack,2:attack,,1
3667,2:attack,2:attack,,1
3668,2:attack,2:attack,,1
3669,2:attack,2:attack,,1
3670,2:attack,2:attack,,1
3671,2:attack,2:attack,,1
3672,2:attack,2:attack,,1
3673,2:attack,2:attack,,1
3674,2:attack,2:attack,,1
3675,2:attack,2:attack,,1
3676,2:attack,2:attack,,1
3677,2:attack,2:attack,,1
3678,2:attack,2:attack,,0.961
3679,2:attack,2:attack,,1
3680,2:attack,2:attack,,1
3681,2:attack,2:attack,,1
3682,2:attack,2:attack,,1
3683,2:attack,2:attack,,1
3684,2:attack,2:attack,,1
3685,2:attack,2:attack,,1
3686,2:attack,2:attack,,1
3687,2:attack,2:attack,,1
3688,2:attack,2:attack,,1
3689,2:attack,2:attack,,1
3690,2:attack,2:attack,,1
3691,2:attack,2:attack,,1
3692,2:attack,2:attack,,1
3693,2:attack,2:attack,,1
3694,2:attack,2:attack,,1
3695,2:attack,2:attack,,1
3696,2:attack,2:attack,,1
3697,2:attack,2:attack,,1
3698,2:attack,2:attack,,1
3699,2:attack,2:attack,,1
3700,2:attack,2:attack,,1
3701,2:attack,2:attack,,1
3702,2:attack,2:attack,,1
3703,2:attack,2:attack,,1
3704,2:attack,2:attack,,1
3705,2:attack,2:attack,,1
3706,2:attack,2:attack,,1
3707,2:attack,2:attack,,1
3708,2:attack,2:attack,,1
3709,2:attack,2:attack,,1
3710,2:attack,2:attack,,1
3711,2:attack,2:attack,,1
3712,2:attack,2:attack,,1
3713,2:attack,2:attack,,1
3714,2:attack,2:attack,,1
3715,2:attack,2:attack,,1
3716,2:attack,2:attack,,1
3717,2:attack,2:attack,,1
3718,2:attack,2:attack,,1
3719,2:attack,2:attack,,1
3720,2:attack,2:attack,,1
3721,2:attack,2:attack,,1
3722,2:attack,2:attack,,1
3723,2:attack,2:attack,,1
3724,2:attack,2:attack,,1
3725,2:attack,2:attack,,1
3726,2:attack,2:attack,,1
3727,2:attack,2:attack,,1
3728,2:attack,2:attack,,1
3729,2:attack,2:attack,,1
3730,2:attack,2:attack,,1
3731,2:attack,2:attack,,1
3732,2:attack,2:attack,,1
3733,2:attack,2:attack,,1
3734,2:attack,2:attack,,1
3735,2:attack,2:attack,,1
3736,2:attack,2:attack,,1
3737,2:attack,2:attack,,1
3738,2:attack,2:attack,,1
3739,2:attack,2:attack,,1
3740,2:attack,2:attack,,1
3741,2:attack,2:attack,,1
3742,2:attack,2:attack,,1
3743,2:attack,2:attack,,1
3744,2:attack,2:attack,,1
3745,2:attack,2:attack,,1
3746,2:attack,2:attack,,1
3747,2:attack,2:attack,,1
3748,2:attack,2:attack,,1
3749,2:attack,2:attack,,1
3750,2:attack,2:attack,,1
3751,2:attack,2:attack,,1
3752,2:attack,2:attack,,1
3753,2:attack,2:attack,,1
3754,2:attack,2:attack,,1
3755,2:attack,2:attack,,1
3756,2:attack,2:attack,,0.97
3757,2:attack,2:attack,,1
3758,2:attack,2:attack,,1
3759,2:attack,2:attack,,1
3760,2:attack,2:attack,,1
3761,2:attack,2:attack,,1
3762,2:attack,2:attack,,1
3763,2:attack,2:attack,,1
3764,2:attack,2:attack,,1
3765,2:attack,2:attack,,1
3766,2:attack,2:attack,,1
3767,2:attack,2:attack,,1
3768,2:attack,2:attack,,1
3769,2:attack,2:attack,,1
3770,2:attack,2:attack,,1
3771,2:attack,2:attack,,1
3772,2:attack,2:attack,,1
3773,2:attack,2:attack,,1
3774,2:attack,2:attack,,1
3775,2:attack,2:attack,,1
3776,2:attack,2:attack,,1
3777,2:attack,2:attack,,1
3778,2:attack,2:attack,,1
3779,2:attack,2:attack,,1
3780,2:attack,2:attack,,1
3781,2:attack,2:attack,,1
3782,2:attack,2:attack,,1
3783,2:attack,2:attack,,1
3784,2:attack,2:attack,,1
3785,2:attack,2:attack,,1
3786,2:attack,2:attack,,1
3787,2:attack,2:attack,,1
3788,2:attack,2:attack,,1
3789,2:attack,2:attack,,1
3790,2:attack,2:attack,,1
3791,2:attack,2:attack,,1
3792,2:attack,2:attack,,1
3793,2:attack,2:attack,,1
3794,2:attack,2:attack,,1
3795,2:attack,2:attack,,1
3796,2:attack,2:attack,,1
3797,2:attack,2:attack,,1
3798,2:attack,2:attack,,1
3799,2:attack,2:attack,,1
3800,2:attack,2:attack,,1
3801,2:attack,2:attack,,1
3802,2:attack,2:attack,,1
3803,2:attack,2:attack,,1
3804,2:attack,2:attack,,1
3805,2:attack,2:attack,,1
3806,2:attack,2:attack,,1
3807,2:attack,2:attack,,1
3808,2:attack,2:attack,,1
3809,2:attack,2:attack,,1
3810,2:attack,2:attack,,1
3811,2:attack,2:attack,,1
3812,2:attack,2:attack,,1
3813,2:attack,2:attack,,1
3814,2:attack,2:attack,,1
3815,2:attack,2:attack,,1
3816,2:attack,2:attack,,1
3817,2:attack,2:attack,,1
3818,2:attack,2:attack,,1
3819,2:attack,2:attack,,1
3820,2:attack,2:attack,,1
3821,2:attack,2:attack,,1
3822,2:attack,2:attack,,1
3823,2:attack,2:attack,,1
3824,2:attack,2:attack,,1
3825,2:attack,2:attack,,1
3826,2:attack,2:attack,,1
3827,2:attack,2:attack,,1
3828,2:attack,2:attack,,1
3829,2:attack,2:attack,,1
3830,2:attack,2:attack,,1
3831,2:attack,2:attack,,1
3832,2:attack,2:attack,,1
3833,2:attack,2:attack,,1
3834,2:attack,2:attack,,1
3835,2:attack,2:attack,,1
3836,2:attack,2:attack,,1
3837,2:attack,2:attack,,1
3838,2:attack,2:attack,,1
3839,2:attack,2:attack,,1
3840,2:attack,2:attack,,1
3841,2:attack,2:attack,,1
3842,2:attack,2:attack,,1
3843,2:attack,2:attack,,1
3844,2:attack,2:attack,,1
3845,2:attack,2:attack,,1
3846,2:attack,2:attack,,1
3847,2:attack,2:attack,,1
3848,2:attack,2:attack,,1
3849,2:attack,2:attack,,1
3850,2:attack,2:attack,,1
3851,2:attack,2:attack,,1
3852,2:attack,2:attack,,1
3853,2:attack,1:normal.,+,0.922
3854,2:attack,2:attack,,1
3855,2:attack,2:attack,,1
3856,2:attack,2:attack,,1
3857,2:attack,2:attack,,1
3858,2:attack,2:attack,,1
3859,2:attack,2:attack,,1
3860,2:attack,2:attack,,1
3861,2:attack,2:attack,,1
3862,2:attack,2:attack,,1
3863,2:attack,2:attack,,1
3864,2:attack,2:attack,,1
3865,2:attack,2:attack,,1
3866,2:attack,2:attack,,1
3867,2:attack,2:attack,,1
3868,2:attack,2:attack,,1
3869,2:attack,2:attack,,1
3870,2:attack,2:attack,,1
3871,2:attack,2:attack,,1
3872,2:attack,2:attack,,1
3873,2:attack,2:attack,,1
3874,2:attack,2:attack,,1
3875,2:attack,2:attack,,1
3876,2:attack,2:attack,,1
3877,2:attack,2:attack,,1
3878,2:attack,2:attack,,1
3879,2:attack,2:attack,,1
3880,2:attack,2:attack,,1
3881,2:attack,2:attack,,1
3882,2:attack,2:attack,,1
3883,2:attack,2:attack,,1
3884,2:attack,2:attack,,1
3885,2:attack,2:attack,,1
3886,2:attack,2:attack,,1
3887,2:attack,2:attack,,1
3888,2:attack,2:attack,,1
3889,2:attack,2:attack,,1
3890,2:attack,2:attack,,1
3891,2:attack,2:attack,,1
3892,2:attack,2:attack,,1
3893,2:attack,2:attack,,1
3894,2:attack,2:attack,,1
3895,2:attack,2:attack,,1
3896,2:attack,2:attack,,1
3897,2:attack,2:attack,,1
3898,2:attack,2:attack,,1
3899,2:attack,2:attack,,1
3900,2:attack,2:attack,,1
3901,2:attack,2:attack,,1
3902,2:attack,2:attack,,1
3903,2:attack,2:attack,,1
3904,2:attack,2:attack,,1
3905,2:attack,2:attack,,1
3906,2:attack,2:attack,,1
3907,2:attack,2:attack,,1
3908,2:attack,2:attack,,1
3909,2:attack,2:attack,,1
3910,2:attack,2:attack,,1
3911,2:attack,2:attack,,1
3912,2:attack,2:attack,,1
3913,2:attack,2:attack,,1
3914,2:attack,2:attack,,1
3915,2:attack,2:attack,,1
3916,2:attack,2:attack,,1
3917,2:attack,2:attack,,1
3918,2:attack,2:attack,,1
3919,2:attack,2:attack,,1
3920,2:attack,2:attack,,1
3921,2:attack,2:attack,,1
3922,2:attack,2:attack,,1
3923,2:attack,2:attack,,1
3924,2:attack,2:attack,,1
3925,2:attack,2:attack,,1
3926,2:attack,2:attack,,1
3927,2:attack,2:attack,,1
3928,2:attack,2:attack,,1
3929,2:attack,2:attack,,1
3930,2:attack,2:attack,,1
3931,2:attack,2:attack,,1
3932,2:attack,2:attack,,1
3933,2:attack,2:attack,,1
3934,2:attack,2:attack,,1
3935,2:attack,2:attack,,1
3936,2:attack,2:attack,,1
3937,2:attack,2:attack,,1
3938,2:attack,2:attack,,1
